platform,type,author,text,sentiment,date,url
YouTube_Comment,Comment,@minnjiisnotreal,Yeah and you're literally everywhere,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@taki8646,Oh WAIT.... you... (T-T),Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@cloudydaze4009,The other way around tbh,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@ramonhernandez9761,Exportado desde elsilver.jpg,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@lisamai4946,Now make Imagine Dragons a character,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Grim-mler,It results in another imagine dragon song,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@sunnydeee_,"Oh, hey you",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Jamich701,69th,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@crimzen6684,Bookmarked,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@rinoahrii7408,💕💕💕,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@rottedcorvus,agree,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@R.iruhavznx,You again,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Andrid1,He,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@xylerivera9135,He's everywhere,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@8ballgamin,I see this man everywhere man,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@lycos42,YOU AGAIN,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@mimicskull8589,Grow a Mustache Man,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@adamhafizh2412,ok,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@noahLarhs,"Our lord and saviour, m'lord",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@probably_mikss,haven't seen you in 3 weeks,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Crispy_pata,True,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@panda-vu9jx,yes,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@arjlinkesralgon1936,"And that's a fact.

Tu seriamente riesci ad essere un ogni sezione commenti ahah",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@jordanbabaian3337,ngl imagine dragons kinda mid but riot games is 🥵,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Azothhhh,Hello,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@methylphenidate1270,Yeah because Imagine Dragons finally gets given good songs to perform KEKW,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Maniiiyzt,This is my 3rd time seeing you imma let it slide this,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Paul-hl9nz,your everywherw,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@tengen3725,Hello there,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@อภิชญาบุญนาม,Year,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@kanekcpunay5534,This guy's has the power to be everywhere,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@yeonjun7089,I dunno but every vid a search you're innit LOL,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@seynpurrp,Facts bro,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@BrambleBeeNTrees,Ok but is ur pfp jellal or mystogan,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@foxthony,You're right,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@SPartosa011,"Honestly dude, you are in every genre of videos lmfao..",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@brunosebastianzunigasanche2648,4555,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@tuancuongle324,Riot Entertainment :v,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@s-moved5082,OH WHAT A COINCIDENCE its you again,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Luno_Illumino,but Dragons arnt real,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@milo867,How are you on every video I watch,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@massacrante666,yes!!,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@faizarizqullah_,Couldn't agree no more 😫,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@remus6846,Last person i expected to show here lol,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@itsme3970,Bro wth even here i still see you,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@greengrass5924,Ur like a arcane user man,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@aksip131537,But not this time(,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@wildlyinfuriated9666,yeah true lmao,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@naguriu,Always you...,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Youssef-Rashidi,Yessir,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@FrostyInUse,yeah,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@drunkensupremo1273,yes after 1 month i see you now,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@tenkaizumo9434,As expected you're here,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@lamth7137,again,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@kylegersava9506,Here too...,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@zaijanbryleasuncion8372,AGREED,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@iamspycat9758,Agreed,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@gerardsunm6436,Ya estoy hasta la madre de verte en todos los vídeos que veo 😑,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Daniel.50AE, @gerardsunm6436  ya somos dos 😑,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@gerardsunm6436,Lo único que me explico es que anda 24/7 en Youtube :o,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@rajaairis1735,Look who it is...,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@macedorangelcristian7191,Yes,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@s4rfx257,Ofc your here tok,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@4coast158,u didnʼt say that,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@brandinglinc,indeed,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Sprife_,Bro. I literally came from a Joey Nato Attack on Titan video you commented on. The next video I click on is this and you're also here. What are you doing all day?,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@MatthewwwwYT,You again?,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@vinicciuzs,Yesss,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@rojamss,Mr. Everywhere gets tons of likes for some reason,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@VadeBeingVade,How are u everywhere,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@krenzblyte6411,Hes here again,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@bojkataGX,the video is good but song is bad,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Pancakesick,why is he evrywhereeeeeeee why im going insaneeeeeeeeeeeeeeeeeeeeee,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@TheUnrealeasedOvathrax,Hello,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@drunkensupremo1273,Did i already comment here before?,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@notmomoayase,what's next run the jewels x cyberpunk?,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@csabaschonberger7760,true fax,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Michael.S.Ryan.,I like the JID kid too. His verses & delivery in this are🔥,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Dwg256,467,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@lucymay56,Нашла,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@a_angry_bunny,They do have some good hits.,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Aeorolox,u r everywhere,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@nogueira5336,up,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@rhombustv3008,And here I see you again,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@emilym891,"Well, you again",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@TheGodshatter,I see you in my Nightmares...,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@zaklion4898,Lit,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@yenthepolishtsar6706,True,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@letitrip6201,Why are you so common on comment sections,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@unknowncontact9882,Why do I see you everywhere?,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@kazoo3692,Its you.. its always you..,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Benjamingaming398,If this gets vintage it would be big,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@lovelylipbonesouwwwwwwwolv2198,Yeah,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@threemadin0hio,He’s everywhere.  No one is safe.,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@homestudiode,To this day 2014 is my favorite worlds song :D,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@babyrambo,So no one is gonna talk about JID?,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Hyperrcapsule,Really hoping imagine dragons is making music for season 2 as well.,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@fearczu891,Dude speaking facts,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@demonspawn4511,Ello fello without a mustache,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@vinicciuzs,Hehehe yes!!,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@kiuuuhk2364,Bruh let the guy comment on videos he enjoy🙄🙄,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@dj_remixevans1663,yes it is legendary,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@iamagod6013,You are everywhere,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@E-er,E,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@claire9610,".
..",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@ClaimingTreasures,Y always top comment?,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@kylewhaaattt,Imagine riot collaborating with moonton,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@javvy568,Stop being everywhere,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@BaKonSkully,E,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@dark_realities_4933,When I go somewhere your everywhere.,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@agi8746,OH GIRL ITS YOUUUUUU,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@__-em4pi,This guy without a mustache is always everywhere,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@11k3d0g3,Bro so trueeee,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@jamesnolanrenehan,Yes,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@carloncho_jodon1303,"This comment is worthy of 60k likes, I could not agree more!",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@jwwjwjj,Uhhhhhhhhhhh hi.,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@muhammadwael7181,YESS like warriors,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@iyhelchristophdeleon8923,You're everywhere,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@marksmanusers7721,Coz the game is literally a LEGENDARY,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@strike5614,Don't forget jid,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@snazzypotatoes2177,Soo trueeee,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@banashreelifestyleblog,Ur just left to be a meme,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@angelh7045,"I see you everywhere, I'm subing to you",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@vodkaru5907,beta cuk comment,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@gabstertnt,Yo You Here Too!!!,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@weewarasinchai4509,i find your comment 3 tme this day now :37,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@starlaser100,Oh hey I know you,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@graxiax7673,True,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@gyroist,I haven’t seen you in a while,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@ForgetMeNot213,:O,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@legendaryms6262,6.9 million views 69k like can't get better,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@EddieStinks,Without a mustache?!,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@LEGENDARY-tv7xc,69k 69M :trollge:,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@GhettoWhiteGuy,"Fun fact, Jid is legendary in himself",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@ladanqrac0134,yap best song,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@dlervan8876,my man got 70k likes,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@pencil_and_eraser183,"ANIME, IFERG, BOBBY PLAYS, AND EVEN HERE",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@apollyon1987,Oh he changed his profile pic,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@yunnan8230,Yes,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@ghosty612,Ñ,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@sirprizemothafuga,😘😘😘,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Baggerz182,repent,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@ghosty612, @Baggerz182  ñ,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@qweasdzxcrfv1,.,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@paraestudar1196,really -,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@ashtro2160,"Yeah, hopefully we get more",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@yaquelinrodriguez2084,Esta es la mejor canción del mundo,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Brolaffs,WE ARE THE WARRIORSS,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Arcania9516,You again!!!??,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@talvezdaniel,"yes, this collab. always give us a masterpiece or another like Warriors",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@minecraftweeeweeweeb8695,HE CHANGED HIS PROFILE!!!11!1,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Kuryux,care to elaborate on the others?,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@JohnAutismRoK,This is too true,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@GrimReaperNegi,"I feel like JID was underused. It should've started with Imagine Dragons till about ""But once you turn they hate us."" Then have JID do the lines until about ""But once you turn they hate us."" And switch every few line?",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@oldtupu45456,yes,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Stuioden,Easy,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Sergei_Dementor,"1:31 Looks like mr. Garrison's device ""IT"" still popular in Zaun.",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@itzGiwu,Glad I'm the 78k like,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@TheUnrealeasedOvathrax,Put my comment,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@therealelectromagneticwave,Grow a mustache man 😀😀😀,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@arandomplayer9110,Yup,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@chrismorris9475,Imagine  Dragons is fire period. 🔥,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@notevenbones,Pfp change?,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@couldyou_dont,you're everywhere,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Gustavo-po9bd,Imagine Dragons alone is enough already,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@ZedTheSecond,yea,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@shivpuri5769,I was in pain when this song played at the end of episode 5,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@pro2.,Oooo,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@robertmorton7022,can we please not forget JID lol,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@idorickroll9828,It's like a list of ingredients for the best food,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Lovemusic21777,You got a point,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@TurKiiWTF,no,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Daleystinkvlek,SOOO TRUE,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@marcosparaguaio4932,"i not speak english, fecho?",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Monster_on_light,Ñ,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@whoasked2486,Facts,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@argonaut8560,Hey,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@shakeelanaseem9105,"First warriors and now enemy 
Masterpiece",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@arfatuiislam1198,I really love this,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@M250-f6l,.,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@derkekddkdk,Yeah,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@anotherperson603,"Riot games supports stalkers and rapists, and when you say anything about it they call you crazy",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@hensinks,And with jid is even better,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@MaterialEqualMe,You again?😮,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@billaniii,Just gonna forget fortiche?,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@theWIIISEguy,JID tho 🔥,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@MASTER-hl8jt,WHY ARE YOU EVERYWHERE LEAVE ME ALONE AHH,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@lacuevonaalimentaciontradi7390,Imagin dragóns,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@warmaxgame2120,GAROU STOP FOLLOWING US,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
